,local_loss,test_loss
19100,107.12218475341795,107.81169128417969
38000,50.91418075561523,50.95485305786133
56400,37.3271598815918,37.403236389160156
77000,113.60333251953124,113.361328125
96300,97.76231384277344,97.39230346679688
115500,63.3487434387207,63.70235824584961
133800,58.998268127441406,59.1075553894043
151900,82.0626449584961,82.51524353027344
173900,101.63876342773438,102.12503814697266
194200,103.4517059326172,103.63267517089844
212300,113.8097686767578,113.22081756591795
230200,36.42097091674805,36.05831527709961
248000,72.54466247558594,73.4430160522461
267800,82.70514678955078,83.01232147216797
287400,78.92967987060547,79.3735122680664
308100,98.16131591796876,98.0524673461914
325300,47.3398551940918,47.57552337646485
344400,114.35549926757812,113.59935760498048
364000,74.93588256835938,75.01028442382812
382800,78.78846740722656,78.2491683959961
402400,86.26569366455078,86.15777587890625
424500,102.06871795654295,103.18223571777344
440300,38.99406433105469,38.83313369750977
461200,62.7044563293457,63.0556526184082
482600,85.7614974975586,84.99752807617188
504400,109.37329864501952,110.22824096679688
523900,76.59832763671875,76.79273986816406
544900,101.2663345336914,101.37276458740234
563500,61.72007369995117,61.783180236816406
584900,114.26245880126952,114.49723815917969
604800,109.6762237548828,109.4226531982422
622400,36.09632873535156,36.35403442382813
641800,80.75863647460938,80.634765625
658000,79.296142578125,79.57009887695312
678700,88.6924819946289,88.76053619384766
699200,136.59356689453122,136.78541564941406
716200,75.16519165039062,75.31074523925781
734400,91.87854766845705,92.036865234375
755100,72.91853332519531,73.5936279296875
773800,95.17801666259766,95.1306381225586
795700,90.73947143554688,90.56231689453124
815500,79.0354995727539,79.07723999023438
834100,114.95709991455078,114.61361694335938
853500,133.8936767578125,133.09117126464844
869800,90.42256927490234,89.73863220214844
890400,112.2695083618164,112.03565216064452
910300,104.7921905517578,104.79312133789062
930700,73.48963165283203,73.16011047363281
950600,124.99874877929688,124.63611602783205
970900,107.07247161865234,107.13402557373048
991000,111.03630828857422,110.23096466064452
1011800,88.41542053222656,88.61442565917969
1029900,92.29034423828124,91.6945571899414
1049900,74.81741333007812,75.55066680908203
1070200,78.77181243896484,79.08737182617188
1089900,86.73555755615234,86.4828109741211
1108800,62.05465698242188,61.91808700561523
1130100,92.59235382080078,92.63158416748048
1149300,86.87317657470703,86.30171966552734
1169500,72.09086608886719,72.01443481445312
1188900,112.25920867919922,112.64268493652344
1208100,105.91846466064452,106.68230438232422
1225600,96.74877166748048,96.98162841796876
1245800,75.40127563476562,75.65486145019531
1266500,100.35408020019531,100.68103790283205
1288300,123.18292236328124,122.93661499023438
1309400,100.0558090209961,99.5986099243164
1329400,99.18265533447266,99.11986541748048
1348500,76.18358612060547,76.59270477294922
1367800,70.30408477783203,70.4775619506836
1387600,95.48153686523438,95.73800659179688
1406200,128.1112060546875,128.07252502441406
1426000,92.28711700439452,91.91860961914062
1446600,98.9098892211914,99.1337432861328
1466600,103.19532012939452,102.90025329589844
1487300,83.04366302490234,83.05919647216797
1507400,83.9048843383789,84.40474700927734
1530600,87.60467529296875,87.84658813476562
1549500,110.1271514892578,110.15512084960938
1570300,71.33293914794922,71.60066223144531
1589700,83.39923095703125,83.4625473022461
1607800,41.53440475463867,41.24555206298828
1629100,91.6099624633789,91.6529312133789
1649900,92.17249298095705,92.50041198730469
1668500,79.0025863647461,79.2414321899414
1689200,54.3843879699707,54.192115783691406
1707700,91.0005111694336,91.0817642211914
1725900,74.98587036132812,74.58370971679688
1745400,80.69813537597656,80.62684631347656
1766100,120.91024780273438,121.43136596679688
1785200,94.73367309570312,94.84686279296876
1805500,122.04303741455078,122.66504669189452
1825900,73.26437377929688,73.33799743652344
1843700,72.36162567138672,72.52458190917969
1861900,80.69873046875,80.59747314453125
1881400,71.93999481201172,71.59563446044922
1900900,76.65460205078125,76.87046813964844
1920000,93.16658020019531,92.81812286376952
1938800,61.69684600830078,61.6051025390625
1957400,102.02680969238281,101.96524047851562
