,local_loss,test_loss
18300,125.41272735595705,124.88782501220705
37100,113.23339080810548,114.12849426269531
54300,98.36018371582031,98.76457977294922
70900,65.8973388671875,65.01650238037111
90800,88.04590606689453,88.22140502929688
109400,112.02767944335938,111.06002807617188
127100,118.5482406616211,118.98761749267578
146000,115.72058868408205,116.80960845947266
168700,106.54574584960938,107.5447235107422
185700,43.479469299316406,44.086124420166016
204900,116.7833480834961,116.96417999267578
222300,75.40022277832031,75.12864685058594
241700,91.3144760131836,91.5486297607422
261100,108.84700012207031,109.1970672607422
279700,72.44178771972656,71.74667358398438
296200,87.25544738769531,88.22525024414062
316200,96.4460678100586,95.824951171875
332200,73.2680435180664,73.8021469116211
350800,120.52869415283205,120.2845230102539
369200,94.5433120727539,93.97632598876952
389000,112.2869110107422,112.65007781982422
406400,60.43877792358398,60.03325653076172
429100,124.53216552734376,124.0674285888672
449400,85.14459991455078,85.55706787109375
467300,83.95044708251953,84.2919692993164
485700,85.94312286376953,83.49069213867188
506000,135.28578186035156,135.3831787109375
525000,113.09339141845705,112.94738006591795
542300,113.36073303222656,112.51618957519531
561000,82.60086822509766,82.18341827392578
580700,82.9446792602539,83.74420166015625
597500,84.3388442993164,85.67793273925781
613800,95.22293853759766,95.53826141357422
635000,117.44873046875,118.00726318359376
654000,100.71499633789062,99.55970764160156
675000,155.12306213378906,154.79623413085938
694100,83.77722930908203,84.0903549194336
713200,84.55445098876953,84.45877075195312
732200,102.70637512207031,102.6147003173828
750300,40.012290954589844,40.40442276000977
767300,121.65390014648438,121.35919189453124
786000,111.4694366455078,112.16100311279295
803100,96.31478881835938,96.15418243408205
823600,86.63470458984375,87.1034164428711
845100,102.7965316772461,102.72767639160156
861800,97.8567886352539,98.16930389404295
882300,101.8801498413086,101.80054473876952
900800,107.9513931274414,107.0044937133789
919500,81.59616088867188,81.47193145751953
939700,130.24310302734378,130.76380920410156
959900,83.19197082519531,82.6905288696289
979400,111.36853790283205,111.16329193115234
997100,131.90834045410156,132.52131652832028
1012800,78.4860610961914,78.76252746582031
1028200,49.1033935546875,49.72788619995117
1046800,123.98120880126952,124.4216766357422
1067900,105.25826263427734,104.980224609375
1086200,74.3324203491211,74.19305419921875
1103400,48.36388778686523,47.9436149597168
1121700,110.61337280273438,110.24996948242188
1141000,129.51866149902344,130.23516845703122
1159900,116.21121978759766,116.29397583007812
1177600,126.99528503417969,126.68397521972656
1200200,104.24618530273438,102.95378875732422
1219400,113.73817443847656,113.28341674804688
1239700,106.60124969482422,106.2240753173828
1255900,81.64274597167969,80.2390365600586
1274600,122.2174301147461,122.25949096679688
1289900,76.50703430175781,77.0097427368164
1309800,133.27168273925778,132.98628234863278
1330300,120.09109497070312,120.04753875732422
1350200,104.77716064453124,104.9872055053711
1367700,131.25527954101562,131.15605163574222
1387400,136.19233703613278,135.26704406738278
1403800,55.8100471496582,55.35315322875977
1424500,103.62755584716795,103.80599975585938
1444200,96.10598754882812,95.4521713256836
1464400,125.39938354492188,124.61341094970705
1484200,96.876708984375,96.99654388427734
1502300,88.79643249511719,89.39269256591797
1524200,80.7881088256836,80.9848861694336
1544200,65.55718231201172,64.85437774658203
1562700,155.98072814941406,155.4149932861328
1581400,125.73963928222656,126.1119613647461
1601000,121.5006332397461,121.26061248779295
1618600,70.63118743896484,70.67146301269531
1635700,90.99414825439452,91.47534942626952
1653400,96.24908447265624,95.38439178466795
1672200,97.86690521240234,98.04083251953124
1691800,102.31256866455078,103.06636810302734
1708400,106.93824005126952,107.40489959716795
1726500,132.97665405273438,133.69667053222656
1746800,103.81029510498048,104.03726196289062
1767400,45.269752502441406,45.2500228881836
1785500,97.82752227783205,97.95604705810548
1805000,89.27081298828125,89.09101867675781
1824300,84.38815307617188,84.0458755493164
1843300,96.03878784179688,95.60543823242188
1860000,83.77831268310547,82.78836059570312
1876900,81.55179595947266,81.3193588256836
