,local_loss,test_loss
11000,91.02476501464844,91.3025360107422
23000,96.7159194946289,96.31212615966795
33600,91.11310577392578,92.18582153320312
42200,81.68721008300781,80.73188018798828
48600,100.08840942382812,99.99999237060548
54700,108.48441314697266,106.8025131225586
65300,137.79176330566406,139.44401550292972
69200,112.86849975585938,112.55510711669922
74100,117.40704345703124,118.38363647460938
80700,91.3194351196289,91.25948333740234
86800,59.5557746887207,61.18821716308594
95600,50.62317276000977,49.43587875366211
104300,40.03668594360352,39.94182968139648
110000,33.917652130126946,34.54187393188477
116000,34.812789916992195,35.11710357666016
121500,47.31233215332031,47.35940933227539
126000,61.83246231079102,63.45340347290039
133900,40.43183135986328,40.307090759277344
143100,52.197021484375,54.11870193481445
150300,34.19815444946289,33.44247817993164
157300,71.31529998779297,72.12026977539062
166400,86.65711975097656,87.1289291381836
171100,119.89227294921876,121.08529663085938
177000,106.1365737915039,107.2378387451172
185600,101.94332885742188,101.86749267578124
194600,115.3759307861328,114.91492462158205
203200,89.90213775634766,89.67037963867188
211500,104.95889282226562,105.1006088256836
219400,84.65370178222656,84.08190155029297
228200,64.56130981445311,65.10116577148439
233100,97.04694366455078,96.22985076904295
241600,79.4178695678711,78.50151062011719
248600,87.18962097167969,87.42655944824219
254600,114.05197143554688,114.43700408935548
263700,105.99263763427734,105.8564682006836
271900,62.182090759277344,61.86151504516602
278600,99.27518463134766,99.8322296142578
286400,107.90170288085938,108.36498260498048
292500,120.2268524169922,119.96072387695312
297100,81.80342102050781,81.82659912109375
304500,75.58895874023438,75.04069519042969
310300,73.93163299560547,73.7558364868164
320100,91.0208969116211,90.7325210571289
329300,114.19607543945312,114.3683624267578
339000,98.29949188232422,96.6332778930664
347200,74.12747955322266,73.1938705444336
353900,104.5967025756836,104.2878875732422
360700,88.26884460449219,86.75617980957031
371800,79.2677993774414,79.4224624633789
382100,71.66873168945312,72.61370086669922
389900,96.98056030273438,97.13605499267578
397500,78.30622100830078,79.14607238769531
405100,115.25603485107422,114.4391632080078
411400,99.09232330322266,99.00808715820312
422400,85.41629791259766,84.66259002685547
428900,63.70000076293945,62.4658317565918
433300,104.79431915283205,105.39111328125
442000,84.58092498779297,84.76277160644531
451000,125.5547332763672,124.99447631835938
458400,106.2995376586914,106.7236557006836
467500,105.67400360107422,104.44567108154295
475200,78.76043701171875,78.46514892578125
485300,98.36654663085938,97.68888854980469
495000,70.09859466552734,69.84445953369139
504600,111.05123138427734,110.9554214477539
513200,82.61257934570312,83.44717407226562
522200,101.1134262084961,100.84657287597656
529100,89.16668701171875,88.19367218017578
539600,89.67603302001953,90.52079010009766
547700,87.42855834960938,88.13050842285156
557900,94.04898071289062,94.29898071289062
567800,81.6611099243164,81.82280731201172
572700,90.6820831298828,91.15739440917969
581000,70.54279327392578,70.35556793212889
587900,72.06138610839844,72.28128051757812
598300,57.61270523071289,58.0508041381836
605600,71.49348449707031,72.18399047851562
611200,70.5118179321289,71.7919921875
620700,86.64547729492188,87.12783813476562
627400,63.4478874206543,63.27236938476562
634600,84.37252044677734,83.99249267578125
642100,99.20974731445312,99.17093658447266
648500,74.10470581054688,74.32412719726562
654300,98.57803344726562,98.71509552001952
660800,92.3977508544922,93.61654663085938
668300,125.20166015625,124.39877319335938
673800,76.23296356201172,75.40320587158203
683800,115.83122253417969,115.87200927734376
696600,120.10089111328124,119.71884155273438
706700,110.4388656616211,110.63204193115234
713900,72.23121643066406,73.35498809814453
719400,70.9455795288086,70.41407012939453
726600,71.3254623413086,71.80127716064453
732000,76.82574462890625,76.97925567626953
738100,77.42756652832031,76.85482788085938
743900,84.8538589477539,85.56573486328125
749700,84.0261001586914,83.37186431884766
756000,78.7738265991211,79.30816650390625
761700,71.59053039550781,71.95299530029297
769900,94.97718811035156,94.65313720703125
