,local_loss,test_loss
20100,110.46588134765624,110.6154327392578
40100,99.74323272705078,99.48374938964844
58800,87.71703338623047,87.52159118652344
78700,55.17173767089844,56.07069778442383
97900,76.79137420654297,76.834228515625
118600,93.5188446044922,92.95008850097656
137800,112.4773941040039,112.897216796875
156300,99.31753540039062,99.3687515258789
177900,96.59981536865234,97.19849395751952
194800,39.22675704956055,39.17900085449219
213300,109.27884674072266,109.2298812866211
232400,63.808494567871094,63.94925308227539
251200,81.88467407226562,81.26477813720703
272000,96.17375946044922,96.1023941040039
290200,64.29580688476561,63.651710510253906
310000,80.1916275024414,80.2672119140625
329600,87.56043243408203,87.81973266601562
350300,65.76479339599611,65.92573547363281
370200,113.50715637207031,113.27234649658205
388600,82.32659149169922,82.93829345703125
407300,102.9181900024414,104.0448226928711
425100,52.76621627807617,53.12428665161133
445200,108.2649154663086,108.565673828125
465800,75.11874389648438,75.55598449707031
486200,72.79874420166016,73.08399200439453
505600,71.61566162109375,72.26605224609375
525900,125.11407470703124,124.19098663330078
546100,102.895751953125,103.66514587402344
565200,98.8693389892578,99.48736572265624
584000,73.49517822265625,73.5946273803711
602200,73.24437713623047,73.27791595458984
620100,80.20606231689453,80.63702392578125
637100,86.89785766601562,87.46589660644531
657400,99.29803466796876,99.09998321533205
676200,89.5162582397461,89.34068298339844
697400,134.84242248535156,134.84243774414062
718300,69.84142303466797,69.91130828857422
737600,76.39842987060547,76.38168334960938
756900,97.18743896484376,97.8389663696289
772500,34.676204681396484,34.585289001464844
791600,117.24469757080078,117.50182342529295
809500,99.07704162597656,99.5947265625
826600,84.75531005859375,84.63742065429688
844900,79.0833511352539,79.26332092285156
863100,91.45228576660156,91.40631103515624
883300,93.6580581665039,94.21791076660156
903400,90.67868041992188,89.82145690917969
922900,101.06153106689452,100.96173858642578
940600,74.27037048339844,74.90729522705078
958600,120.1423797607422,121.6661605834961
977400,74.46276092529297,74.02425384521484
996500,98.881103515625,99.3877410888672
1016100,118.04269409179688,118.50079345703124
1035900,71.33293914794922,72.00558471679688
1054900,42.95515441894531,43.07942962646485
1077000,106.50471496582031,105.77494049072266
1097200,89.24742126464844,89.62513732910156
1117100,64.99668121337889,64.85863494873047
1134200,41.96133804321289,41.073543548583984
1155700,94.6725845336914,94.8709945678711
1178400,114.20337677001952,114.63765716552734
1197200,108.36750793457031,108.99520874023438
1216200,116.02243041992188,115.7078094482422
1237600,90.77350616455078,90.35002136230469
1258000,93.63371276855469,94.09654998779295
1278600,97.43743896484376,97.44268798828124
1296100,80.07720184326172,80.01421356201172
1316800,113.3292999267578,114.36840057373048
1335700,71.5338363647461,71.41742706298828
1354300,119.96276092529295,119.0615234375
1374600,103.17416381835938,103.2910385131836
1398300,88.80775451660156,89.24260711669922
1416300,119.4296646118164,118.56082153320312
1436200,116.0419692993164,117.2199249267578
1454300,48.45137023925781,48.20793151855469
1472800,95.70646667480469,95.9399871826172
1492000,84.35752868652344,84.62954711914062
1510600,110.99179077148438,109.8864517211914
1528600,85.53768920898438,85.38023376464844
1549100,80.35559844970703,79.93343353271484
1569200,72.84294128417969,72.9345474243164
1589400,59.01408767700195,58.75666427612305
1609900,145.3545684814453,145.1398162841797
1628600,118.73043823242188,118.98860168457031
1647500,109.2907257080078,109.63595581054688
1667400,62.89680480957031,63.15943908691406
1686000,82.67251586914062,82.79975891113281
1705400,87.27085876464844,87.74403381347656
1724600,86.36683654785156,86.37039947509766
1744200,89.1148910522461,88.85191345214844
1762800,99.1268539428711,99.44720458984376
1782600,115.41976928710938,114.84520721435548
1803800,86.8368148803711,87.5078353881836
1821400,36.3603515625,36.29722595214844
1841200,89.36011505126953,89.91476440429688
1859500,75.97728729248047,75.2826919555664
1877900,76.90055084228516,77.48674011230469
1899200,81.33209228515625,81.84140014648438
1917500,71.82110595703125,72.31806182861328
1934700,72.26732635498047,72.81668090820312
