,local_loss,test_loss
6000,112.25232696533205,112.19921875
12900,96.9167709350586,97.0411148071289
20100,143.3015594482422,142.7926788330078
26100,97.80553436279295,96.826904296875
35300,100.48956298828124,100.33015441894531
40000,71.45159912109375,72.16915893554688
45800,83.02783203125,82.83012390136719
51000,91.597412109375,91.7897720336914
62100,106.04876708984376,107.3969497680664
69000,83.43079376220703,81.55602264404297
77800,87.3962173461914,88.81043243408203
82000,81.22010040283203,80.62118530273438
87500,124.04161834716795,123.42657470703124
92500,111.03307342529295,111.4370346069336
97400,104.95065307617188,105.97209167480469
105000,85.00041961669922,84.1749038696289
109900,79.35908508300781,78.60440826416016
115300,84.19141387939453,84.68499755859375
120800,63.04309463500977,62.22879409790039
127000,108.56362915039062,108.36111450195312
135100,94.27340698242188,93.79492950439452
142100,92.72711944580078,92.11750030517578
146100,84.87828063964844,85.65736389160156
150000,77.72663879394531,78.04320526123047
155800,98.70565795898438,99.01113891601562
163900,112.1404266357422,111.54474639892578
169900,113.83992004394531,114.3405990600586
174200,60.52786254882813,59.75930786132813
182800,78.18203735351562,77.17239379882812
188200,40.261573791503906,40.81092834472656
193400,70.01617431640625,69.54682159423828
203100,106.19695281982422,106.34671783447266
207900,83.29415893554688,83.12389373779297
212700,70.67977142333984,70.46045684814453
219900,85.6388931274414,86.3648910522461
224500,86.77021789550781,86.31034088134766
229800,100.9463348388672,100.04039764404295
238000,87.27738952636719,88.63361358642578
245400,35.929500579833984,35.643707275390625
251000,97.26615142822266,98.6627960205078
256600,53.37456893920898,52.71337509155274
261000,79.44612884521484,78.42125701904297
266400,116.79238891601562,116.37596893310548
271600,88.18954467773438,87.83527374267578
275700,75.26974487304688,75.16645050048828
280600,79.99729919433594,80.58984375
286700,33.411582946777344,33.80947113037109
293200,97.36062622070312,97.74870300292969
299100,92.64495086669922,92.55221557617188
309100,62.96786117553711,63.3134994506836
315500,117.48204040527344,116.20256042480469
320000,71.1267318725586,73.01826477050781
325600,98.64836120605469,97.87889862060548
330500,91.54655456542969,91.31533813476562
337200,134.64984130859378,132.91180419921878
344000,70.42536163330078,70.83390808105469
349800,68.65096282958984,68.01185607910156
354700,114.59866333007812,114.94457244873048
359800,74.01419067382812,73.27825927734375
364200,116.8464584350586,116.6705093383789
370000,64.22801208496094,65.44972229003906
375800,93.21593475341795,94.50505065917969
383900,51.31904220581055,50.4567756652832
397200,88.4607925415039,88.8981704711914
403400,71.66134643554688,71.40292358398438
412500,74.49803924560547,74.06523132324219
418000,86.68663787841797,86.44548797607422
430100,84.80435180664062,85.1854019165039
436200,97.42777252197266,97.02165222167969
440900,119.80612182617188,119.43130493164062
451200,39.216575622558594,38.190616607666016
456500,94.10101318359376,94.41978454589844
464900,47.23839950561523,47.4248046875
471000,106.40573120117188,106.30928802490234
478100,114.00048065185548,113.86695098876952
486900,79.20236206054688,79.67384338378906
494000,118.98636627197266,118.71302032470705
500000,74.98558807373047,74.84521484375
507500,72.30690002441406,70.69588470458984
513400,97.5139617919922,97.02660369873048
520200,94.81878662109376,96.28059387207031
524100,79.4971923828125,78.8368148803711
529400,71.78645324707031,71.54747772216797
537900,108.75261688232422,108.53302001953124
547200,84.90621948242188,85.38555908203125
552900,78.2509765625,78.04871368408203
561600,96.94182586669922,97.28180694580078
568500,89.9480972290039,90.08370971679688
577500,57.37817764282226,57.52890014648438
584300,68.31273651123047,68.08956909179689
589500,100.86024475097656,102.13660430908205
593700,62.713768005371094,63.13970184326172
598100,115.32816314697266,114.02992248535156
604100,72.39765930175781,72.1639633178711
608100,69.15882110595703,69.29901123046875
611700,112.9331283569336,112.0813980102539
616500,73.9133071899414,73.20877075195312
622700,87.4493637084961,88.14741516113281
628300,40.79598617553711,41.02185440063477
634400,107.39753723144531,106.78966522216797
