,local_loss,test_loss
21600,127.4727554321289,128.39991760253906
39900,112.55680847167969,112.9890365600586
58800,95.4992446899414,95.16078186035156
75300,62.9897346496582,62.79840850830078
93400,89.781982421875,90.0598373413086
113500,107.01202392578124,106.89061737060548
132000,121.60334777832031,121.3848648071289
151000,112.7234115600586,113.37926483154295
168100,109.96865844726562,109.57609558105469
186100,43.69989776611328,44.116943359375
203400,120.29784393310548,120.91691589355469
223600,72.66732788085938,71.90278625488281
242700,92.44568634033205,92.73607635498048
262300,114.6760025024414,114.40230560302734
279200,74.28742980957031,74.16140747070312
298600,88.32460021972656,88.25540924072266
319200,96.5070343017578,95.85191345214844
337500,74.24259948730469,74.45584869384766
354200,115.5938949584961,116.42679595947266
371700,94.28121185302734,93.8229522705078
391900,119.36955261230469,119.56993865966795
409200,61.904701232910156,62.52870178222656
430200,127.66647338867188,128.15098571777344
448700,85.14945983886719,85.00499725341797
469300,86.0570297241211,86.18614196777344
488000,81.75651550292969,81.05670928955078
506000,134.02862548828122,133.80230712890622
525400,117.19625854492188,117.35565185546876
543100,110.7161102294922,110.85247802734376
562900,87.01785278320312,86.93954467773438
581200,83.60157012939453,83.69725799560547
598500,89.6705093383789,90.2039031982422
617900,90.07647705078124,90.31808471679688
637900,111.7641143798828,111.45867919921876
656800,103.05724334716795,103.1681671142578
676100,156.82408142089844,157.1221160888672
695300,83.37033081054688,83.94694519042969
715000,87.67256927490234,88.49288177490234
732500,102.29334259033205,102.6350555419922
749200,41.42778778076172,41.19355773925781
767100,124.73318481445312,124.17666625976562
785200,110.54273223876952,110.45967864990234
802500,99.49703216552734,99.48703002929688
820900,89.5474624633789,89.2115707397461
840200,103.93704986572266,104.3111801147461
858200,102.1155242919922,102.6505355834961
880200,103.87488555908205,104.13442993164062
897500,107.11188507080078,107.67930603027344
916600,84.30982208251953,84.62774658203125
935300,129.59086608886722,129.48629760742188
953800,86.51769256591797,86.48330688476562
974900,109.78285217285156,109.63052368164062
994000,130.38784790039062,130.56913757324222
1012600,81.15308380126953,81.17266082763672
1029700,50.601341247558594,50.90040588378906
1050000,121.5243148803711,120.89169311523438
1070300,105.9500503540039,106.57232666015624
1086900,74.76777648925781,74.98567962646484
1102900,46.54023361206055,46.59413146972656
1121600,108.2165985107422,108.1857452392578
1141100,128.33316040039062,127.95023345947266
1158600,112.7694320678711,113.9987564086914
1175700,127.4755859375,127.0510711669922
1198400,107.09192657470705,107.30068969726562
1218300,115.361083984375,115.29055786132812
1235800,110.5002212524414,109.93029022216795
1252400,85.20468139648438,85.23609161376953
1272200,124.74859619140624,124.8705062866211
1289400,81.16717529296875,81.84835052490234
1308400,130.9190673828125,132.19857788085938
1327700,120.11255645751952,119.40144348144531
1348400,109.23358154296876,109.21183776855469
1368200,130.3387451171875,130.09524536132812
1388700,141.4556121826172,141.5401611328125
1404400,53.2254638671875,53.97978210449219
1423600,101.39979553222656,101.18721771240234
1440900,98.9029312133789,98.50296020507812
1459300,121.86837768554688,121.35575103759766
1477400,90.68675994873048,90.0757827758789
1496500,92.03309631347656,91.4430160522461
1515200,84.69084167480469,84.4631576538086
1532100,67.51297760009766,67.51737976074219
1551400,151.3651123046875,151.31661987304688
1573500,123.67655181884766,124.67155456542969
1593400,123.99452209472656,124.4345932006836
1611100,70.02326965332031,69.33953857421875
1630300,93.52396392822266,93.73423767089844
1649100,96.1048355102539,95.56439208984376
1668900,95.7500228881836,95.5093765258789
1687100,104.7455062866211,105.64054870605469
1704700,107.97728729248048,107.9073715209961
1723300,129.25057983398438,128.19071960449222
1742900,103.6361846923828,103.51922607421876
1760600,44.87663650512695,44.84527969360352
1777100,91.78996276855469,91.9421157836914
1796200,91.26360321044922,91.89906311035156
1814700,87.49710845947266,87.10026550292969
1834300,98.96197509765624,98.556884765625
1855200,84.4034652709961,84.23619842529297
1872600,79.19811248779297,79.33483123779297
