,local_loss,test_loss
19200,60.74652099609375,60.43778610229492
39000,91.63587951660156,91.41085815429688
56600,34.70786666870117,34.41599655151367
75000,58.9448127746582,57.91229248046875
94300,39.721282958984375,39.66448211669922
116700,98.36116027832031,98.1893539428711
137200,134.4599609375,135.06321716308594
156000,88.76782989501953,88.55337524414062
177300,101.73190307617188,101.23240661621094
199200,102.06221771240234,103.1767578125
218300,110.24837493896484,110.30769348144531
239100,81.46221923828125,81.74435424804688
258300,84.07095336914062,84.42312622070312
275600,76.95641326904297,76.8149642944336
296000,96.89181518554688,96.31878662109376
314100,81.72749328613281,82.16941833496094
334700,91.70513153076172,91.26923370361328
355300,74.40789031982422,75.28302764892578
375100,101.83911895751952,101.68849182128906
394300,82.50587463378906,81.41395568847656
412500,80.65462493896484,80.77911376953125
431900,36.1746711730957,36.23671340942383
451100,101.40333557128906,101.22272491455078
471600,118.11927795410156,118.9424285888672
490000,64.09056854248047,63.77320098876953
508400,74.9725112915039,74.99561309814453
525600,74.05789184570312,73.44224548339844
546100,106.75970458984376,107.40890502929688
565900,70.82518768310547,70.70101165771484
587900,109.24226379394531,109.95856475830078
609600,94.3729248046875,93.88077545166016
628600,91.50664520263672,91.21742248535156
649000,114.0235824584961,113.79396057128906
668400,77.34668731689453,77.87693786621094
687600,95.5862274169922,94.3222427368164
707300,89.2294921875,88.7074966430664
725100,62.73626708984375,62.95403289794922
741500,37.12919998168945,36.42498779296875
758300,40.221004486083984,40.3375129699707
779600,108.53726959228516,108.09745025634766
801100,107.14366912841795,107.02979278564452
821400,80.44490051269531,81.09471130371094
842600,92.67243957519531,92.11598205566406
861900,65.16897583007811,65.19858551025389
879100,109.90298461914062,109.40441131591795
898300,86.80574035644531,86.67155456542969
917700,119.92879486083984,120.62484741210938
938400,53.84204864501953,53.80195999145508
957800,71.02603149414062,70.4185791015625
978100,124.21908569335938,124.24778747558594
998500,89.32484436035156,89.72539520263672
1016700,74.93257141113281,75.01188659667969
1037300,86.62437438964844,85.81945037841797
1056300,100.9101333618164,100.90933990478516
1077800,87.23904418945312,88.21771240234375
1097100,51.64178466796875,51.393310546875
1117900,91.22257232666016,90.62860107421876
1136100,74.80756378173828,75.13788604736328
1158400,118.16342163085938,118.89673614501952
1179800,75.60846710205078,76.04203796386719
1198900,116.67892456054688,116.53729248046876
1216300,80.74539184570312,80.13346862792969
1235900,96.77908325195312,96.87520599365234
1254200,74.11589050292969,73.15089416503906
1274300,78.11897277832031,78.54999542236328
1295200,95.66552734375,94.9661102294922
1315600,106.94513702392578,106.73390197753906
1332700,116.90097045898438,116.6743392944336
1349500,82.85954284667969,82.72779083251953
1367700,75.88542175292969,75.14559173583984
1384300,47.62681579589844,46.94329071044922
1403000,86.6214828491211,86.84898376464844
1422900,86.36921691894531,86.72394561767578
1441100,94.49671936035156,94.34508514404295
1461500,101.93980407714844,101.66957092285156
1478700,84.564697265625,85.27295684814453
1499400,105.25379943847656,105.44601440429688
1518900,123.09673309326172,122.73546600341795
1539200,137.86624145507812,137.69418334960938
1557700,72.39628601074219,72.67941284179688
1578200,111.98548889160156,112.0004653930664
1597600,96.66455841064452,96.91864776611328
1618100,66.29653167724611,64.91745758056639
1637500,94.81456756591795,95.36457061767578
1658000,100.27490997314452,100.76417541503906
1675800,72.21070861816406,72.599609375
1695700,72.34601593017578,72.27613830566406
1717700,113.30255889892578,113.44498443603516
1737200,102.59251403808594,102.94635772705078
1755800,84.76560974121094,84.90408325195312
1775400,115.36384582519531,114.95903778076172
1794300,92.45906829833984,92.02308654785156
1812800,85.6015625,85.20960998535156
1832500,110.93648529052734,111.28144073486328
1853200,73.54727172851562,73.50029754638672
1873600,119.2939224243164,119.4161376953125
1893700,76.08721160888672,76.01744842529297
1915000,109.36646270751952,109.04954528808594
1934500,84.3665771484375,84.19953155517578
1955100,100.26199340820312,100.31945037841797
