,local_loss,test_loss
7100,85.0654296875,85.70759582519531
15700,104.38687133789062,104.44786834716795
20400,49.09584426879883,49.56792831420898
25400,81.54894256591797,81.41374969482422
31900,84.27156066894531,83.57718658447266
39300,115.44620513916016,116.32318115234376
44200,90.65968322753906,91.5834732055664
52400,74.32845306396484,76.0855941772461
56600,69.77515411376953,69.82334899902344
65400,103.50338745117188,103.46529388427734
69300,69.44850158691406,68.44535064697266
81700,133.95518493652344,133.5819091796875
90000,84.93301391601562,85.5450210571289
94900,56.57184600830078,55.63142395019531
98500,91.31185150146484,92.1956024169922
102700,84.78709411621094,86.05034637451172
110800,108.41993713378906,109.4065399169922
119200,58.87507247924805,59.75178909301758
123800,152.48727416992188,152.50515747070312
133700,116.95777893066406,116.78468322753906
138600,62.84169387817383,62.28361511230469
146400,68.46916198730469,67.34840393066406
153200,77.66020965576172,79.74385833740234
158600,103.02759552001952,103.00221252441406
164900,80.13943481445312,80.3670654296875
174000,79.71946716308594,80.06007385253906
181800,87.24983978271484,86.58439636230469
188200,83.1749038696289,83.44754028320312
192000,134.25410461425778,134.55830383300778
200700,102.15480041503906,100.86295318603516
209400,82.1390151977539,82.05165100097656
215200,69.20665740966797,69.17121124267578
221700,62.63607406616211,62.20075225830078
227200,80.71258544921875,80.66802215576172
234000,86.52427673339844,86.07386779785156
240100,79.3099365234375,78.38561248779297
247600,74.06127166748047,73.64994812011719
257100,99.20222473144531,98.61009216308594
262200,113.22950744628906,113.96771240234376
268000,90.05735778808594,90.6536102294922
276600,90.54932403564452,90.42698669433594
285200,86.45479583740234,85.51689147949219
293900,128.67782592773438,128.42803955078122
300200,86.02769470214844,84.55300903320312
304600,66.60552978515625,65.83134460449219
311100,114.250732421875,114.58980560302734
318700,91.9133071899414,92.67281341552734
326100,85.42609405517578,85.7182388305664
333300,106.57555389404295,105.9625244140625
342800,149.25326538085938,148.4520263671875
348800,102.56015014648438,103.303466796875
353900,93.11066436767578,94.06562042236328
360700,109.86933135986328,110.73738098144531
364900,70.19895172119139,70.41280364990234
368600,61.04988479614258,61.64945602416992
373900,111.62103271484376,112.47074127197266
378700,91.70271301269531,92.4427490234375
388200,50.09614944458008,50.35925674438477
394900,63.62384796142578,63.74852752685547
403800,74.3414077758789,75.00990295410156
410600,106.0656509399414,105.16693115234376
417200,96.5757293701172,96.92816162109376
424900,101.85842895507812,102.0967254638672
432300,93.20156860351562,92.61962890625
438300,95.5176773071289,94.87091827392578
444500,125.8646469116211,125.11138153076172
449400,102.59425354003906,102.24952697753906
455700,84.85054779052734,83.97018432617188
461500,98.44070434570312,98.80718231201172
467700,60.86886596679688,60.8515510559082
473000,94.3785171508789,92.8864517211914
479800,83.75618743896484,83.39968872070312
489000,98.58767700195312,98.8291015625
494200,112.85118103027344,112.07896423339844
501200,96.85208129882812,97.53446197509766
507300,45.25438690185547,45.35511016845703
513000,76.65519714355469,77.31535339355469
523300,83.04199981689453,83.2360610961914
527700,81.2131118774414,80.98487854003906
534800,69.62956237792969,69.06912994384766
541800,80.77849578857422,81.2690200805664
550600,99.33343505859376,99.05376434326172
556100,108.16773223876952,108.35338592529295
562400,92.66466522216795,93.77550506591795
569300,94.36474609375,94.2537078857422
575800,62.46666717529297,62.686561584472656
582700,86.15425872802734,86.83470153808594
586600,38.46076583862305,38.30559158325195
594200,95.356201171875,94.50723266601562
602700,89.89376068115234,90.06075286865234
606600,85.40106201171875,85.5697250366211
613900,105.11450958251952,104.66947174072266
624900,109.91291046142578,110.15210723876952
631700,94.61861419677734,94.29141998291016
635900,93.75096130371094,94.13568115234376
642400,89.86640167236328,89.73697662353516
650600,62.06208801269531,61.8209114074707
655200,73.81273651123047,73.99938201904297
659500,83.91482543945312,83.32980346679688
671000,97.27479553222656,97.2611083984375
