,local_loss,test_loss
5200,63.10238265991211,62.76364135742188
16700,89.63255310058594,89.49663543701172
20800,34.85934066772461,33.50259017944336
25400,57.16815948486328,56.42719650268555
33600,42.31330108642578,39.83460235595703
39700,96.67910766601562,95.97911834716795
49300,142.8752899169922,142.28524780273438
56800,92.0636215209961,90.33536529541016
69300,97.25988006591795,97.15302276611328
74900,99.04584503173828,98.09788513183594
81800,109.18126678466795,108.99044799804688
90000,80.6220474243164,79.97740173339844
95900,83.13351440429688,83.15245056152344
104000,72.1833267211914,72.20307159423828
114100,92.22858428955078,91.9117202758789
119200,79.723388671875,78.63849639892578
127800,86.7824478149414,87.28983306884766
134100,75.07722473144531,75.53992462158203
145500,100.7324676513672,100.90130615234376
158700,86.2440414428711,85.95791625976562
165700,78.20317077636719,77.93997192382812
169700,35.43270874023437,34.98654937744141
174100,98.37786865234376,98.41812896728516
181900,114.63265991210938,113.6415023803711
192000,62.16316604614258,62.33750534057617
205900,69.44135284423828,67.87799835205078
211300,69.66197967529297,71.54802703857422
217900,100.79998779296876,100.80191802978516
225300,67.0885009765625,66.80902099609375
231700,110.16197204589844,110.17951202392578
240400,93.6248016357422,92.93863677978516
244800,90.01121520996094,90.13333892822266
249500,116.93482971191406,116.64492797851562
253400,76.42552185058594,76.22013854980469
259600,97.6932601928711,96.30908203125
264000,87.76223754882812,88.4366455078125
270800,60.425048828125,59.47476577758789
276700,38.72667694091797,37.95471954345703
283600,41.21144485473633,42.264739990234375
291400,107.06610870361328,107.71722412109376
299900,106.74308013916016,106.85379028320312
308700,78.45943450927734,78.07886505126953
313000,87.51220703125,88.13814544677734
322800,63.01182556152344,63.55096435546875
330300,110.85484313964844,111.40308380126952
336400,86.41893005371094,84.99738311767578
342800,119.4166259765625,118.91202545166016
348700,54.03660202026367,52.95998764038086
356500,71.43339538574219,70.28189849853516
367200,116.95259857177734,118.0283203125
374400,86.8559341430664,86.0743179321289
378500,70.44210052490234,71.02786254882812
382700,86.03129577636719,86.50814056396484
388300,97.65702056884766,96.69384765625
393400,85.74678802490234,85.20894622802734
397900,51.13648223876953,51.32948303222656
404600,89.22257232666016,88.2065200805664
412800,73.0740737915039,72.95524597167969
417200,116.93353271484376,117.23029327392578
422200,73.48313903808594,72.14170837402344
427900,111.7639617919922,110.68657684326172
436500,74.40465545654297,74.23822784423828
441800,94.2957000732422,94.92638397216795
445600,70.73851776123047,72.46658325195312
451100,77.14716339111328,78.4742202758789
455900,94.27003479003906,95.14115142822266
461500,105.29605102539062,106.33858489990234
466800,115.22115325927734,114.98753356933594
471600,80.07182312011719,78.27001953125
476200,75.03419494628906,74.94091796875
481100,48.58626937866211,47.861488342285156
486200,80.96975708007812,81.06082153320312
490600,86.90371704101562,86.65165710449219
497900,98.81636810302734,99.67037200927734
508300,94.92710876464844,93.72115325927734
515100,86.1755142211914,86.15802764892578
520400,91.83448791503906,91.7115249633789
528600,123.1633758544922,124.01311492919922
534000,132.75596618652344,133.66404724121094
546000,71.68489074707031,71.20570373535156
554200,111.89373016357422,110.88619232177734
558400,96.8059539794922,96.176025390625
566300,63.95822143554688,62.82917785644531
572900,94.01556396484376,94.0505828857422
578300,97.0614013671875,97.35417938232422
584300,68.28951263427734,68.6591796875
590300,71.85169219970703,71.32299041748047
598400,114.48739624023438,113.25507354736328
604600,107.57333374023438,107.09402465820312
613900,79.5818099975586,81.31401062011719
619000,118.49921417236328,119.12420654296876
624900,82.90181732177734,83.37552642822266
631900,84.6480941772461,85.42766571044922
640200,106.66323852539062,107.4759521484375
649200,73.43960571289062,71.96167755126953
661700,113.59815979003906,114.00311279296876
668300,77.4124526977539,78.57083129882812
675200,109.7559051513672,109.1171875
683000,83.69312286376953,84.64038848876953
689900,101.11622619628906,101.78607177734375
